actor,gender,emotion,emotion_lb,path,dataset
3,male,7,disgust,Data\Dataset\RAVDESS\Actor_03\03-01-07-02-01-01-03.wav,RAVDESS
3,male,7,disgust,Data\Dataset\RAVDESS\Actor_03\03-01-07-02-01-02-03.wav,RAVDESS
3,male,7,disgust,Data\Dataset\RAVDESS\Actor_03\03-01-07-02-02-01-03.wav,RAVDESS
3,male,7,disgust,Data\Dataset\RAVDESS\Actor_03\03-01-07-02-02-02-03.wav,RAVDESS
3,male,8,surprised,Data\Dataset\RAVDESS\Actor_03\03-01-08-01-01-01-03.wav,RAVDESS
3,male,8,surprised,Data\Dataset\RAVDESS\Actor_03\03-01-08-01-01-02-03.wav,RAVDESS
3,male,8,surprised,Data\Dataset\RAVDESS\Actor_03\03-01-08-01-02-01-03.wav,RAVDESS
3,male,8,surprised,Data\Dataset\RAVDESS\Actor_03\03-01-08-01-02-02-03.wav,RAVDESS
3,male,8,surprised,Data\Dataset\RAVDESS\Actor_03\03-01-08-02-01-01-03.wav,RAVDESS
3,male,8,surprised,Data\Dataset\RAVDESS\Actor_03\03-01-08-02-01-02-03.wav,RAVDESS
3,male,8,surprised,Data\Dataset\RAVDESS\Actor_03\03-01-08-02-02-01-03.wav,RAVDESS
3,male,8,surprised,Data\Dataset\RAVDESS\Actor_03\03-01-08-02-02-02-03.wav,RAVDESS
3,male,1,neutral,Data\Dataset\RAVDESS\Actor_03\03-02-01-01-01-01-03.wav,RAVDESS
3,male,1,neutral,Data\Dataset\RAVDESS\Actor_03\03-02-01-01-01-02-03.wav,RAVDESS
3,male,1,neutral,Data\Dataset\RAVDESS\Actor_03\03-02-01-01-02-01-03.wav,RAVDESS
3,male,1,neutral,Data\Dataset\RAVDESS\Actor_03\03-02-01-01-02-02-03.wav,RAVDESS
3,male,2,calm,Data\Dataset\RAVDESS\Actor_03\03-02-02-01-01-01-03.wav,RAVDESS
3,male,2,calm,Data\Dataset\RAVDESS\Actor_03\03-02-02-01-01-02-03.wav,RAVDESS
3,male,2,calm,Data\Dataset\RAVDESS\Actor_03\03-02-02-01-02-01-03.wav,RAVDESS
3,male,2,calm,Data\Dataset\RAVDESS\Actor_03\03-02-02-01-02-02-03.wav,RAVDESS
3,male,2,calm,Data\Dataset\RAVDESS\Actor_03\03-02-02-02-01-01-03.wav,RAVDESS
3,male,2,calm,Data\Dataset\RAVDESS\Actor_03\03-02-02-02-01-02-03.wav,RAVDESS
3,male,2,calm,Data\Dataset\RAVDESS\Actor_03\03-02-02-02-02-01-03.wav,RAVDESS
3,male,2,calm,Data\Dataset\RAVDESS\Actor_03\03-02-02-02-02-02-03.wav,RAVDESS
3,male,3,happy,Data\Dataset\RAVDESS\Actor_03\03-02-03-01-01-01-03.wav,RAVDESS
3,male,3,happy,Data\Dataset\RAVDESS\Actor_03\03-02-03-01-01-02-03.wav,RAVDESS
3,male,3,happy,Data\Dataset\RAVDESS\Actor_03\03-02-03-01-02-01-03.wav,RAVDESS
3,male,3,happy,Data\Dataset\RAVDESS\Actor_03\03-02-03-01-02-02-03.wav,RAVDESS
3,male,3,happy,Data\Dataset\RAVDESS\Actor_03\03-02-03-02-01-01-03.wav,RAVDESS
3,male,3,happy,Data\Dataset\RAVDESS\Actor_03\03-02-03-02-01-02-03.wav,RAVDESS
3,male,3,happy,Data\Dataset\RAVDESS\Actor_03\03-02-03-02-02-01-03.wav,RAVDESS
3,male,3,happy,Data\Dataset\RAVDESS\Actor_03\03-02-03-02-02-02-03.wav,RAVDESS
3,male,4,sad,Data\Dataset\RAVDESS\Actor_03\03-02-04-01-01-01-03.wav,RAVDESS
3,male,4,sad,Data\Dataset\RAVDESS\Actor_03\03-02-04-01-01-02-03.wav,RAVDESS
3,male,4,sad,Data\Dataset\RAVDESS\Actor_03\03-02-04-01-02-01-03.wav,RAVDESS
3,male,4,sad,Data\Dataset\RAVDESS\Actor_03\03-02-04-01-02-02-03.wav,RAVDESS
3,male,4,sad,Data\Dataset\RAVDESS\Actor_03\03-02-04-02-01-01-03.wav,RAVDESS
3,male,4,sad,Data\Dataset\RAVDESS\Actor_03\03-02-04-02-01-02-03.wav,RAVDESS
3,male,4,sad,Data\Dataset\RAVDESS\Actor_03\03-02-04-02-02-01-03.wav,RAVDESS
3,male,4,sad,Data\Dataset\RAVDESS\Actor_03\03-02-04-02-02-02-03.wav,RAVDESS
3,male,5,angry,Data\Dataset\RAVDESS\Actor_03\03-02-05-01-01-01-03.wav,RAVDESS
3,male,5,angry,Data\Dataset\RAVDESS\Actor_03\03-02-05-01-01-02-03.wav,RAVDESS
3,male,5,angry,Data\Dataset\RAVDESS\Actor_03\03-02-05-01-02-01-03.wav,RAVDESS
3,male,5,angry,Data\Dataset\RAVDESS\Actor_03\03-02-05-01-02-02-03.wav,RAVDESS
3,male,5,angry,Data\Dataset\RAVDESS\Actor_03\03-02-05-02-01-01-03.wav,RAVDESS
3,male,5,angry,Data\Dataset\RAVDESS\Actor_03\03-02-05-02-01-02-03.wav,RAVDESS
3,male,5,angry,Data\Dataset\RAVDESS\Actor_03\03-02-05-02-02-01-03.wav,RAVDESS
3,male,5,angry,Data\Dataset\RAVDESS\Actor_03\03-02-05-02-02-02-03.wav,RAVDESS
3,male,6,fearful,Data\Dataset\RAVDESS\Actor_03\03-02-06-01-01-01-03.wav,RAVDESS
3,male,6,fearful,Data\Dataset\RAVDESS\Actor_03\03-02-06-01-01-02-03.wav,RAVDESS
3,male,6,fearful,Data\Dataset\RAVDESS\Actor_03\03-02-06-01-02-01-03.wav,RAVDESS
3,male,6,fearful,Data\Dataset\RAVDESS\Actor_03\03-02-06-01-02-02-03.wav,RAVDESS
3,male,6,fearful,Data\Dataset\RAVDESS\Actor_03\03-02-06-02-01-01-03.wav,RAVDESS
3,male,6,fearful,Data\Dataset\RAVDESS\Actor_03\03-02-06-02-01-02-03.wav,RAVDESS
3,male,6,fearful,Data\Dataset\RAVDESS\Actor_03\03-02-06-02-02-01-03.wav,RAVDESS
3,male,6,fearful,Data\Dataset\RAVDESS\Actor_03\03-02-06-02-02-02-03.wav,RAVDESS
4,female,1,neutral,Data\Dataset\RAVDESS\Actor_04\03-01-01-01-01-01-04.wav,RAVDESS
4,female,1,neutral,Data\Dataset\RAVDESS\Actor_04\03-01-01-01-01-02-04.wav,RAVDESS
4,female,1,neutral,Data\Dataset\RAVDESS\Actor_04\03-01-01-01-02-01-04.wav,RAVDESS
4,female,1,neutral,Data\Dataset\RAVDESS\Actor_04\03-01-01-01-02-02-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-01-02-01-01-01-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-01-02-01-01-02-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-01-02-01-02-01-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-01-02-01-02-02-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-01-02-02-01-01-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-01-02-02-01-02-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-01-02-02-02-01-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-01-02-02-02-02-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-01-03-01-01-01-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-01-03-01-01-02-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-01-03-01-02-01-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-01-03-01-02-02-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-01-03-02-01-01-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-01-03-02-01-02-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-01-03-02-02-01-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-01-03-02-02-02-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-01-04-01-01-01-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-01-04-01-01-02-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-01-04-01-02-01-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-01-04-01-02-02-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-01-04-02-01-01-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-01-04-02-01-02-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-01-04-02-02-01-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-01-04-02-02-02-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-01-05-01-01-01-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-01-05-01-01-02-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-01-05-01-02-01-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-01-05-01-02-02-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-01-05-02-01-01-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-01-05-02-01-02-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-01-05-02-02-01-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-01-05-02-02-02-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-01-06-01-01-01-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-01-06-01-01-02-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-01-06-01-02-01-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-01-06-01-02-02-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-01-06-02-01-01-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-01-06-02-01-02-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-01-06-02-02-01-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-01-06-02-02-02-04.wav,RAVDESS
4,female,7,disgust,Data\Dataset\RAVDESS\Actor_04\03-01-07-01-01-01-04.wav,RAVDESS
4,female,7,disgust,Data\Dataset\RAVDESS\Actor_04\03-01-07-01-01-02-04.wav,RAVDESS
4,female,7,disgust,Data\Dataset\RAVDESS\Actor_04\03-01-07-01-02-01-04.wav,RAVDESS
4,female,7,disgust,Data\Dataset\RAVDESS\Actor_04\03-01-07-01-02-02-04.wav,RAVDESS
4,female,7,disgust,Data\Dataset\RAVDESS\Actor_04\03-01-07-02-01-01-04.wav,RAVDESS
4,female,7,disgust,Data\Dataset\RAVDESS\Actor_04\03-01-07-02-01-02-04.wav,RAVDESS
4,female,7,disgust,Data\Dataset\RAVDESS\Actor_04\03-01-07-02-02-01-04.wav,RAVDESS
4,female,7,disgust,Data\Dataset\RAVDESS\Actor_04\03-01-07-02-02-02-04.wav,RAVDESS
4,female,8,surprised,Data\Dataset\RAVDESS\Actor_04\03-01-08-01-01-01-04.wav,RAVDESS
4,female,8,surprised,Data\Dataset\RAVDESS\Actor_04\03-01-08-01-01-02-04.wav,RAVDESS
4,female,8,surprised,Data\Dataset\RAVDESS\Actor_04\03-01-08-01-02-01-04.wav,RAVDESS
4,female,8,surprised,Data\Dataset\RAVDESS\Actor_04\03-01-08-01-02-02-04.wav,RAVDESS
4,female,8,surprised,Data\Dataset\RAVDESS\Actor_04\03-01-08-02-01-01-04.wav,RAVDESS
4,female,8,surprised,Data\Dataset\RAVDESS\Actor_04\03-01-08-02-01-02-04.wav,RAVDESS
4,female,8,surprised,Data\Dataset\RAVDESS\Actor_04\03-01-08-02-02-01-04.wav,RAVDESS
4,female,8,surprised,Data\Dataset\RAVDESS\Actor_04\03-01-08-02-02-02-04.wav,RAVDESS
4,female,1,neutral,Data\Dataset\RAVDESS\Actor_04\03-02-01-01-01-01-04.wav,RAVDESS
4,female,1,neutral,Data\Dataset\RAVDESS\Actor_04\03-02-01-01-01-02-04.wav,RAVDESS
4,female,1,neutral,Data\Dataset\RAVDESS\Actor_04\03-02-01-01-02-01-04.wav,RAVDESS
4,female,1,neutral,Data\Dataset\RAVDESS\Actor_04\03-02-01-01-02-02-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-02-02-01-01-01-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-02-02-01-01-02-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-02-02-01-02-01-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-02-02-01-02-02-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-02-02-02-01-01-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-02-02-02-01-02-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-02-02-02-02-01-04.wav,RAVDESS
4,female,2,calm,Data\Dataset\RAVDESS\Actor_04\03-02-02-02-02-02-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-02-03-01-01-01-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-02-03-01-01-02-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-02-03-01-02-01-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-02-03-01-02-02-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-02-03-02-01-01-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-02-03-02-01-02-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-02-03-02-02-01-04.wav,RAVDESS
4,female,3,happy,Data\Dataset\RAVDESS\Actor_04\03-02-03-02-02-02-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-02-04-01-01-01-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-02-04-01-01-02-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-02-04-01-02-01-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-02-04-01-02-02-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-02-04-02-01-01-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-02-04-02-01-02-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-02-04-02-02-01-04.wav,RAVDESS
4,female,4,sad,Data\Dataset\RAVDESS\Actor_04\03-02-04-02-02-02-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-02-05-01-01-01-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-02-05-01-01-02-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-02-05-01-02-01-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-02-05-01-02-02-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-02-05-02-01-01-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-02-05-02-01-02-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-02-05-02-02-01-04.wav,RAVDESS
4,female,5,angry,Data\Dataset\RAVDESS\Actor_04\03-02-05-02-02-02-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-02-06-01-01-01-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-02-06-01-01-02-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-02-06-01-02-01-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-02-06-01-02-02-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-02-06-02-01-01-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-02-06-02-01-02-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-02-06-02-02-01-04.wav,RAVDESS
4,female,6,fearful,Data\Dataset\RAVDESS\Actor_04\03-02-06-02-02-02-04.wav,RAVDESS
5,male,1,neutral,Data\Dataset\RAVDESS\Actor_05\03-01-01-01-01-01-05.wav,RAVDESS
5,male,1,neutral,Data\Dataset\RAVDESS\Actor_05\03-01-01-01-01-02-05.wav,RAVDESS
5,male,1,neutral,Data\Dataset\RAVDESS\Actor_05\03-01-01-01-02-01-05.wav,RAVDESS
5,male,1,neutral,Data\Dataset\RAVDESS\Actor_05\03-01-01-01-02-02-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-01-02-01-01-01-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-01-02-01-01-02-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-01-02-01-02-01-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-01-02-01-02-02-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-01-02-02-01-01-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-01-02-02-01-02-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-01-02-02-02-01-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-01-02-02-02-02-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-01-03-01-01-01-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-01-03-01-01-02-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-01-03-01-02-01-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-01-03-01-02-02-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-01-03-02-01-01-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-01-03-02-01-02-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-01-03-02-02-01-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-01-03-02-02-02-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-01-04-01-01-01-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-01-04-01-01-02-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-01-04-01-02-01-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-01-04-01-02-02-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-01-04-02-01-01-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-01-04-02-01-02-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-01-04-02-02-01-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-01-04-02-02-02-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-01-05-01-01-01-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-01-05-01-01-02-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-01-05-01-02-01-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-01-05-01-02-02-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-01-05-02-01-01-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-01-05-02-01-02-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-01-05-02-02-01-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-01-05-02-02-02-05.wav,RAVDESS
5,male,6,fearful,Data\Dataset\RAVDESS\Actor_05\03-01-06-01-01-01-05.wav,RAVDESS
5,male,6,fearful,Data\Dataset\RAVDESS\Actor_05\03-01-06-01-01-02-05.wav,RAVDESS
5,male,6,fearful,Data\Dataset\RAVDESS\Actor_05\03-01-06-01-02-01-05.wav,RAVDESS
5,male,6,fearful,Data\Dataset\RAVDESS\Actor_05\03-01-06-01-02-02-05.wav,RAVDESS
5,male,6,fearful,Data\Dataset\RAVDESS\Actor_05\03-01-06-02-01-01-05.wav,RAVDESS
5,male,6,fearful,Data\Dataset\RAVDESS\Actor_05\03-01-06-02-01-02-05.wav,RAVDESS
5,male,6,fearful,Data\Dataset\RAVDESS\Actor_05\03-01-06-02-02-01-05.wav,RAVDESS
5,male,6,fearful,Data\Dataset\RAVDESS\Actor_05\03-01-06-02-02-02-05.wav,RAVDESS
5,male,7,disgust,Data\Dataset\RAVDESS\Actor_05\03-01-07-01-01-01-05.wav,RAVDESS
5,male,7,disgust,Data\Dataset\RAVDESS\Actor_05\03-01-07-01-01-02-05.wav,RAVDESS
5,male,7,disgust,Data\Dataset\RAVDESS\Actor_05\03-01-07-01-02-01-05.wav,RAVDESS
5,male,7,disgust,Data\Dataset\RAVDESS\Actor_05\03-01-07-01-02-02-05.wav,RAVDESS
5,male,7,disgust,Data\Dataset\RAVDESS\Actor_05\03-01-07-02-01-01-05.wav,RAVDESS
5,male,7,disgust,Data\Dataset\RAVDESS\Actor_05\03-01-07-02-01-02-05.wav,RAVDESS
5,male,7,disgust,Data\Dataset\RAVDESS\Actor_05\03-01-07-02-02-01-05.wav,RAVDESS
5,male,7,disgust,Data\Dataset\RAVDESS\Actor_05\03-01-07-02-02-02-05.wav,RAVDESS
5,male,8,surprised,Data\Dataset\RAVDESS\Actor_05\03-01-08-01-01-01-05.wav,RAVDESS
5,male,8,surprised,Data\Dataset\RAVDESS\Actor_05\03-01-08-01-01-02-05.wav,RAVDESS
5,male,8,surprised,Data\Dataset\RAVDESS\Actor_05\03-01-08-01-02-01-05.wav,RAVDESS
5,male,8,surprised,Data\Dataset\RAVDESS\Actor_05\03-01-08-01-02-02-05.wav,RAVDESS
5,male,8,surprised,Data\Dataset\RAVDESS\Actor_05\03-01-08-02-01-01-05.wav,RAVDESS
5,male,8,surprised,Data\Dataset\RAVDESS\Actor_05\03-01-08-02-01-02-05.wav,RAVDESS
5,male,8,surprised,Data\Dataset\RAVDESS\Actor_05\03-01-08-02-02-01-05.wav,RAVDESS
5,male,8,surprised,Data\Dataset\RAVDESS\Actor_05\03-01-08-02-02-02-05.wav,RAVDESS
5,male,1,neutral,Data\Dataset\RAVDESS\Actor_05\03-02-01-01-01-01-05.wav,RAVDESS
5,male,1,neutral,Data\Dataset\RAVDESS\Actor_05\03-02-01-01-01-02-05.wav,RAVDESS
5,male,1,neutral,Data\Dataset\RAVDESS\Actor_05\03-02-01-01-02-01-05.wav,RAVDESS
5,male,1,neutral,Data\Dataset\RAVDESS\Actor_05\03-02-01-01-02-02-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-02-02-01-01-01-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-02-02-01-01-02-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-02-02-01-02-01-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-02-02-01-02-02-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-02-02-02-01-01-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-02-02-02-01-02-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-02-02-02-02-01-05.wav,RAVDESS
5,male,2,calm,Data\Dataset\RAVDESS\Actor_05\03-02-02-02-02-02-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-02-03-01-01-01-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-02-03-01-01-02-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-02-03-01-02-01-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-02-03-01-02-02-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-02-03-02-01-01-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-02-03-02-01-02-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-02-03-02-02-01-05.wav,RAVDESS
5,male,3,happy,Data\Dataset\RAVDESS\Actor_05\03-02-03-02-02-02-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-02-04-01-01-01-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-02-04-01-01-02-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-02-04-01-02-01-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-02-04-01-02-02-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-02-04-02-01-01-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-02-04-02-01-02-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-02-04-02-02-01-05.wav,RAVDESS
5,male,4,sad,Data\Dataset\RAVDESS\Actor_05\03-02-04-02-02-02-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-02-05-01-01-01-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-02-05-01-01-02-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-02-05-01-02-01-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-02-05-01-02-02-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-02-05-02-01-01-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-02-05-02-01-02-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-02-05-02-02-01-05.wav,RAVDESS
5,male,5,angry,Data\Dataset\RAVDESS\Actor_05\03-02-05-02-02-02-05.wav,RAVDESS
5,male,6,fearful,Data\Dataset\RAVDESS\Actor_05\03-02-06-01-01-01-05.wav,RAVDESS
